Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
23.0,9:29.42,,Mercy CHEPKURUI,16 SEP 2000,KEN,2,,Nairobi (KEN),11 JUN 2018,1170.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14798263,toplist
24.0,9:29.74,,Adva COHEN,24 MAR 1996,ISR,5,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1169.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14699069,toplist
25.0,9:29.76,,Elena BURKARD,10 FEB 1992,GER,6,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1169.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14420240,toplist
26.0,9:30.62,,Caroline TUIGONG,12 MAR 1990,KEN,4,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1167.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14288922,toplist
27.0,9:31.36,,Habiba GHRIBI,09 APR 1984,TUN,10,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1165.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14303124,toplist
28.0,9:31.66,,Anna Emilie MØLLER,28 JUL 1997,DEN,7,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1164.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14704046,toplist
29.0,9:31.84,,Irene SÁNCHEZ-ESCRIBANO,25 AUG 1992,ESP,8,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1164.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14438470,toplist
29.0,9:31.84,,Ophélie CLAUDE-BOXBERGER,18 OCT 1988,FRA,9,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1164.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14258049,toplist
31.0,9:32.08,,Rosie CLARKE,17 NOV 1991,GBR,12,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1163.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14458239,toplist
32.0,9:32.3h,,Naomi CHEPKEMOI,08 JUN 1999,KEN,2,,Nairobi (KEN),06 JUN 2018,1163.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14752833,toplist
33.0,9:32.68,,Mel LAWRENCE,29 AUG 1989,USA,2,,Liège (BEL),18 JUL 2018,1162.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14366762,toplist
34.0,9:32.85,,Fancy CHERONO,02 AUG 2001,KEN,5,,"Olympiastadion, Berlin (GER)",02 SEP 2018,1161.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14798265,toplist
35.0,9:34.02,,Isabel MATTUZZI,23 APR 1995,ITA,5h2,,"Olympiastadion, Berlin (GER)",10 AUG 2018,1159.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14488937,toplist
36.0,9:35.19,,Geneviève LALONDE,05 SEP 1991,CAN,3,,Liège (BEL),18 JUL 2018,1156.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14267715,toplist
37.0,9:35.42,,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,7,,"Olympiastadion, Berlin (GER)",02 SEP 2018,1155.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14281627,toplist
38.0,9:35.47,,Özlem KAYA ALICI,20 APR 1990,TUR,8,,"Olympiastadion, Berlin (GER)",02 SEP 2018,1155.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14425268,toplist
39.0,9:35.59,,Weynshet ANSA,09 APR 1996,ETH,8,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1155.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14578835,toplist
40.0,9:36.15,,Emma OUDIOU,02 OCT 1995,FRA,8h2,,"Olympiastadion, Berlin (GER)",10 AUG 2018,1153.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14472274,toplist
41.0,9:36.26,,Jana SUSSMANN,12 OCT 1990,GER,9,,"Olympiastadion, Berlin (GER)",02 SEP 2018,1153.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14279986,toplist
42.0,9:36.6h,,Elizabeth MUENI,28 DEC 1991,KEN,3,,Nairobi (KEN),06 JUN 2018,1152.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14329969,toplist
43.0,9:37.28,,Nataliya STREBKOVA,06 MAR 1995,UKR,6h1,,"Olympiastadion, Berlin (GER)",10 AUG 2018,1150.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14530014,toplist
44.0,9:37.31,,Regan YEE,04 JUL 1995,CAN,1,,Ninove (BEL),28 JUL 2018,1150.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14501254,toplist
45.0,9:37.91,,Katarzyna KOWALSKA,07 APR 1985,POL,1,,Goleniow (POL),20 JUN 2018,1149.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14293933,toplist
46.0,9:38.57,,Allie OSTRANDER,24 DEC 1996,USA,1,,"Palo Alto, CA (USA)",30 MAR 2018,1147.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14645999,toplist
47.0,9:39.07,,Natalya KOLOSKOVA,19 JUL 1988,RUS,2,,Kazan (RUS),20 JUL 2018,1146.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14299722,toplist
48.0,9:39.25,,Antje MÖLDNER-SCHMIDT,13 JUN 1984,GER,3,,Goleniow (POL),20 JUN 2018,1146.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14278949,toplist
49.0,9:39.59,,Sudha SINGH,25 JUN 1986,IND,1,,Guwahati (IND),28 JUN 2018,1145.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14283075,toplist
50.0,9:39.68,,Tuğba GÜVENÇ,09 JUL 1994,TUR,15,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1145.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14421056,toplist
51.0,9:39.90,,Mercy WANJIRU,02 MAR 1999,KEN,4,,Nairobi (KEN),11 JUN 2018,1144.0,women_3000sc,2018,https://worldathletics.org/athletes/kenya/mercy-wanjiru-15172940,toplist
52.0,9:41.05,,Martina MERLO,19 FEB 1993,ITA,8h1,,"Olympiastadion, Berlin (GER)",10 AUG 2018,1141.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14381186,toplist
53.0,9:41.1h,,Deborah SAMUM,27 SEP 1995,KEN,4,,Nairobi (KEN),06 JUN 2018,1141.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14749931,toplist
54.0,9:41.16,,Alicja KONIECZEK,02 NOV 1994,POL,9h1,,"Olympiastadion, Berlin (GER)",10 AUG 2018,1141.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14424786,toplist
55.0,9:41.24,,Shalaya KIPP,19 AUG 1990,USA,4,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018,1141.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14404152,toplist
56.0,9:41.32,,Marie BOUCHARD,07 DEC 1993,FRA,1,,"Palo Alto, CA (USA)",03 MAY 2018,1141.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14426665,toplist
57.0,9:41.70,,Janica RAUMA,24 JUN 1986,FIN,10h2,,"Olympiastadion, Berlin (GER)",10 AUG 2018,1140.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14259240,toplist
58.0,9:41.73,,Matylda KOWAL,11 JAN 1989,POL,5,,Goleniow (POL),20 JUN 2018,1140.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14294524,toplist
59.0,9:42.14,,Charlotta FOUGBERG,19 JUN 1985,SWE,1,,Eskilstuna (SWE),25 AUG 2018,1139.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14301870,toplist
60.0,9:42.30,,Camilla RICHARDSSON,14 SEP 1993,FIN,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",01 JUL 2018,1138.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14379678,toplist
61.0,9:42.94,,Yekaterina SOKOLENKO,13 SEP 1992,RUS,1,,Smolensk (RUS),29 MAY 2018,1137.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14386719,toplist
62.0,9:43.1h,,Joyline CHEMUTAI,12 JAN 1994,KEN,5,,Nairobi (KEN),06 JUN 2018,1136.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14854113,toplist
63.0,9:43.48,,María José PÉREZ,12 JUN 1992,ESP,16,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1135.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14375654,toplist
64.0,9:43.70,,María Teresa URBINA,20 MAR 1985,ESP,2,,Huelva (ESP),08 JUN 2018,1135.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14260321,toplist
65.0,9:43.83,,Thi Oanh NGUYEN,15 AUG 1995,VIE,3,,Jakarta (INA),27 AUG 2018,1134.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14524770,toplist
66.0,9:44.59,,Chiara SCHERRER,24 JAN 1996,SUI,4,,Huelva (ESP),08 JUN 2018,1132.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14480327,toplist
67.0,9:44.75,,Emily OREN,20 SEP 1993,USA,5,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018,1132.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14565561,toplist
68.0,9:44.79,,Agrie WOLE,20 JAN 1999,ETH,5,,"Ratinan Stadion, Tampere (FIN)",13 JUL 2018,1132.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14714408,toplist
69.0,9:44.82,,Maya REHBERG,28 APR 1994,GER,13,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1132.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14387224,toplist
70.0,9:44.92,,Rima CHENAH,11 FEB 1996,ALG,3,,"Los Angeles, CA (USA)",17 MAY 2018,1132.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14594806,toplist
70.0,9:44.92,,Francesca BERTONI,29 DEC 1993,ITA,5,,Huelva (ESP),08 JUN 2018,1132.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14379868,toplist
72.0,9:45.37,,Victoria MITCHELL,25 APR 1982,AUS,1,,Gold Coast (AUS),18 FEB 2018,1131.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14271633,toplist
73.0,9:45.45,,Charlotte PROUSE,09 FEB 1997,CAN,2,,"Eugene, OR (USA)",09 JUN 2018,1130.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14551180,toplist
74.0,9:45.62,,Mercy Wanjiru GITAHI,28 MAR 1993,KEN,5,,Nairobi (KEN),22 JUN 2018,1130.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14749919,toplist
75.0,9:45.79,,Jessica FURLAN,15 MAR 1990,CAN,2,,Ninove (BEL),28 JUL 2018,1130.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14267980,toplist
76.0,9:46.10,,Fadwa SIDI MADANE,20 NOV 1994,MAR,18,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1129.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14440473,toplist
77.0,9:46.19,,Michelle FINN,16 DEC 1989,IRL,1,,Dublin (IRL),29 JUL 2018,1129.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14414945,toplist
78.0,9:46.30,,Xinyan ZHANG,09 FEB 1994,CHN,4,,Jakarta (INA),27 AUG 2018,1128.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14488655,toplist
79.0,9:46.58,,Caren CHEBET,24 MAY 2000,KEN,9,,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,1128.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14798264,toplist
80.0,9:46.76,,Nilani RATHNAYAKA,08 AUG 1990,SRI,1,,Colombo (SRI),03 AUG 2018,1127.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14383787,toplist
81.0,9:46.83,,Rosie DONEGAN,01 JUL 1993,AUS,4,,"Los Angeles, CA (USA)",17 MAY 2018,1127.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14462269,toplist
82.0,9:46.98,,Paige STONER,31 JAN 1996,USA,3,,"Eugene, OR (USA)",09 JUN 2018,1127.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14590877,toplist
83.0,9:47.14,,Lucie SEKANOVÁ,05 AUG 1989,CZE,11,,"Olympiastadion, Berlin (GER)",02 SEP 2018,1126.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14262750,toplist
84.0,9:47.42,,Shuangshuang XU,06 APR 1996,CHN,5,,Jakarta (INA),27 AUG 2018,1126.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14534952,toplist
85.0,9:47.71,,Ann GATHONI,05 MAR 1998,KEN,11,,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,1125.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14695621,toplist
86.0,9:47.89,,Sviatlana KUDZELICH,07 MAY 1987,BLR,11h1,,"Olympiastadion, Berlin (GER)",10 AUG 2018,1124.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14269797,toplist
87.0,9:47.97,,Valerie CONSTIEN,21 MAR 1996,USA,1h2,,"Sacramento, CA (USA)",25 MAY 2018,1124.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14587271,toplist
88.0,9:48.33,,Claire BORCHERS,20 APR 1996,USA,4,,"Eugene, OR (USA)",09 JUN 2018,1123.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14674979,toplist
89.0,9:48.37,,Alex WILSON,16 JUN 1993,USA,3h2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1123.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14508849,toplist
90.0,9:48.38,,Birtukan ADAMU,29 APR 1992,ETH,12,,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,1123.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14428527,toplist
91.0,9:48.40,,Tatiane Raquel DA SILVA,10 JUN 1990,BRA,1,,Trujillo (PER),25 AUG 2018,1123.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14269289,toplist
92.0,9:48.57,,Grayson MURPHY,28 JUN 1995,USA,1sf1,,"Eugene, OR (USA)",07 JUN 2018,1123.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14690290,toplist
93.0,9:48.89,,Victoria GERLACH,02 JUN 1994,USA,5h2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1122.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14463453,toplist
94.0,9:49.00,,Paige CAMPBELL,27 JUN 1996,AUS,2,,Gold Coast (AUS),18 FEB 2018,1122.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14575446,toplist
95.0,9:49.04,,Courtney COPPINGER,17 JAN 1995,USA,7,,"Eugene, OR (USA)",09 JUN 2018,1122.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14529529,toplist
96.0,9:49.33,,Cierra SIMMONS,23 MAR 1995,USA,8,,"Eugene, OR (USA)",09 JUN 2018,1121.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14627043,toplist
97.0,9:50.17,,Aimee PRATT,03 OCT 1997,GBR,1,,Oordegem (BEL),26 MAY 2018,1119.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14527315,toplist
98.0,9:50.19,,Natalya LEONTYEVA,05 JUL 1987,RUS,3,,Kazan (RUS),20 JUL 2018,1119.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14298440,toplist
99.0,9:50.4h,,Mercy Wanjiku NJOROGE,10 JUN 1986,KEN,6,,Nairobi (KEN),06 JUN 2018,1118.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14289369,toplist
100.0,9:50.68,,Megan ROLLAND,30 AUG 1988,USA,2,,"Nashville, TN (USA)",02 JUN 2018,1118.0,women_3000sc,2018,https://worldathletics.org/athletes/athlete=14320198,toplist
1.0,8:55.58,,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1256.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14383286,toplist
2.0,9:02.35,,Emma COBURN,19 OCT 1990,USA,2,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1238.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14307810,toplist
3.0,9:03.30,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,3,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1236.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14329341,toplist
4.0,9:03.71,,Norah JERUTO,02 OCT 1995,KEN,1,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1235.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14479154,toplist
5.0,9:03.83,,Hyvin KIYENG,13 JAN 1992,KEN,2,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1234.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14472841,toplist
6.0,9:05.68,,Winfred YAVI,31 DEC 1999,BRN,4,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1230.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14695622,toplist
7.0,9:06.66,,Daisy JEPKEMEI,13 FEB 1996,KEN,4,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1227.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14530633,toplist
8.0,9:06.76,,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,2,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,1227.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14714407,toplist
9.0,9:09.75,,Courtney FRERICHS,18 JAN 1993,USA,5,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1219.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14507523,toplist
10.0,9:11.08,,Peruth CHEMUTAI,10 JUL 1999,UGA,5,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1216.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14707661,toplist
11.0,9:11.41,,Colleen QUIGLEY,20 NOV 1992,USA,7,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1215.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14437440,toplist
12.0,9:13.46,,Anna Emilie MØLLER,28 JUL 1997,DEN,7,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1210.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14704046,toplist
13.0,9:19.93,,Luiza GEGA,05 NOV 1988,ALB,9,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1194.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14272917,toplist
14.0,9:20.69,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,9,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1192.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14292573,toplist
15.0,9:20.97,,Maruša MIŠMAŠ,24 OCT 1994,SLO,9,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1191.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14375060,toplist
16.0,9:23.59,,Mercy CHEPKURUI,16 SEP 2000,KEN,5,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1185.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14798263,toplist
17.0,9:23.84,,Genevieve GREGSON,04 AUG 1989,AUS,10,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1184.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14271807,toplist
18.0,9:25.66,,Mekides ABEBE,29 JAN 2001,ETH,11,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1179.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14804561,toplist
19.0,9:25.85,,Mercy Wanjiru GITAHI,28 MAR 1993,KEN,2,,Nairobi (KEN),22 JUN 2019,1179.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14749919,toplist
20.0,9:26.59,,Zita KÁCSER,02 OCT 1988,HUN,1,,"Lantos Mihály Sportközpont, Budapest (HUN)",31 AUG 2019,1177.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14281770,toplist
21.0,9:27.10,,Rosefline CHEPNGETICH,17 JUN 1997,KEN,12,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1176.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14530630,toplist
22.0,9:27.53,,Irene SÁNCHEZ-ESCRIBANO,25 AUG 1992,ESP,10,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,1175.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14438470,toplist
23.0,9:29.81,,Mel LAWRENCE,29 AUG 1989,USA,13,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1169.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14366762,toplist
24.0,9:29.82,,Geneviève LALONDE,05 SEP 1991,CAN,7,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1169.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14267715,toplist
25.0,9:30.13,,Elizabeth BIRD,04 OCT 1994,GBR,6h2,,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1168.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14422252,toplist
26.0,9:30.85,,Allie OSTRANDER,24 DEC 1996,USA,7h2,,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1166.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14645999,toplist
27.0,9:31.00,,Fancy CHERONO,02 AUG 2001,KEN,8,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1166.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14798265,toplist
28.0,9:31.03,,Lomi MULETA,29 NOV 2001,ETH,2,,Hengelo (NED),17 JUL 2019,1166.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14893973,toplist
29.0,9:31.68,,Rosie CLARKE,17 NOV 1991,GBR,14,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1164.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14458239,toplist
30.0,9:31.86,,Anna TROPINA,03 NOV 1998,RUS,1,,Cheboksary (RUS),25 JUL 2019,1164.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14576141,toplist
31.0,9:33.27,,Zerfe WONDEMAGEGN,26 OCT 2002,ETH,3,,Hengelo (NED),17 JUL 2019,1160.0,women_3000sc,2019,https://worldathletics.org/athletes/athlete=14894854,toplist
