Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
15.0,62.66,,Anna RÜH,17 JUN 1993,GER,5f1,,Halle (GER),26 MAY 2018,1120.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14363165,toplist
16.0,62.47,,Maggie EWEN,23 SEP 1994,USA,2,,"Chula Vista, CA (USA)",12 APR 2018,1117.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14426023,toplist
17.0,62.37,,Irina RODRIGUES,05 FEB 1991,POR,1,,Vagos (POR),24 FEB 2018,1115.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14295066,toplist
18.0,62.26,,Seema PUNIA,27 JUL 1983,IND,3,,Jakarta (INA),30 AUG 2018,1113.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14282762,toplist
19.0,62.1,,Shadae LAWRENCE,31 DEC 1995,JAM,1q,,"Sacramento, CA (USA)",25 MAY 2018,1110.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14574688,toplist
20.0,61.97,,Subenrat INSAENG,10 FEB 1994,THA,1,,Kolin (CZE),19 JUL 2018,1108.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14424032,toplist
21.0,61.63,,Julia HARTING,01 APR 1990,GER,5,,Nürnberg (GER),22 JUL 2018,1101.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14277574,toplist
22.0,61.47,,Alex COLLATZ SELLENS,25 MAY 1993,USA,1,,"Pomona, CA (USA)",02 JUN 2018,1098.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14307897,toplist
23.0,61.25,,Yuliya MALTSEVA,30 NOV 1990,ANA,2,,Smolensk (RUS),30 MAY 2018,1094.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14298542,toplist
24.0,61.16,,Rachel DINCOFF,24 DEC 1993,USA,1,,"Tucson, AZ (USA)",19 MAY 2018,1093.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14476206,toplist
25.0,61.11,,Kristin PUDENZ,09 FEB 1993,GER,6,,Nürnberg (GER),22 JUL 2018,1092.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14361447,toplist
26.0,61.1,,Whitney ASHLEY,18 FEB 1989,USA,1f7,,"Long Beach, CA (USA)",21 APR 2018,1092.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14325880,toplist
27.0,61.09,,Gia LEWIS-SMALLWOOD,01 APR 1979,USA,5,,"Olympic Stadium, London (GBR)",22 JUL 2018,1091.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14315338,toplist
28.0,61.04,,Kamalpreet KAUR,04 MAR 1996,IND,1,,Lucknow (IND),17 AUG 2018,1091.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14621360,toplist
29.0,61.02,,Liliana CÁ,05 NOV 1986,POR,1,,Lisboa (POR),25 FEB 2018,1090.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14294819,toplist
30.0,60.96,,Summer PIERSON,03 SEP 1978,USA,2,,"Chicago, IL (USA)",01 JUN 2018,1089.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14319010,toplist
31.0,60.78,,Dragana TOMAŠEVIĆ,04 JUN 1982,SRB,1,,Sremska Mitrovica (SRB),23 JUN 2018,1086.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14300434,toplist
32.0,60.74,,Tara-Sue BARNETT,09 OCT 1993,JAM,1,,"Lawrence, KS (USA)",12 MAY 2018,1085.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14520332,toplist
33.0,60.65,,Laulauga TAUSAGA,22 MAY 1998,USA,3,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1083.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14647494,toplist
34.0,60.54,,Siositina HAKEAI,01 MAR 1994,NZL,1,,Auckland (NZL),07 MAR 2018,1081.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14336759,toplist
35.0,60.44,,Kelsey CARD,20 AUG 1992,USA,1,,"Tucson, AZ (USA)",17 MAY 2018,1079.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14432259,toplist
36.0,60.39,,Serena BROWN,15 SEP 1998,BAH,1f1,,"Austin, TX (USA)",31 MAR 2018,1079.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14596155,toplist
37.0,60.24,,Alexandra EMILIANOV,19 SEP 1999,MDA,1,,"Waco, TX (USA)",12 MAY 2018,1076.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14632011,toplist
38.0,60.16,,Gabi JACOBS,20 AUG 1996,USA,5,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1074.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14538561,toplist
39.0,60.02,,Corinne NUGTER,28 MAR 1992,NED,1,,Heerhugowaard (NED),17 MAY 2018,1072.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14329449,toplist
40.0,59.72,,Daisy OSAKUE,16 JAN 1996,ITA,1,,"San Angelo, TX (USA)",07 APR 2018,1066.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14514026,toplist
41.0,59.57,,Daria ZABAWSKA,16 APR 1995,POL,1,,Łódź (POL),19 MAY 2018,1063.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14524564,toplist
42.0,59.56,,Xiaoxin LU,22 FEB 1989,CHN,4,,Osterode (GER),02 JUN 2018,1063.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14334068,toplist
43.0,59.45,,Veronika DOMJAN,03 SEP 1996,SLO,1,,Zagreb (CRO),23 MAY 2018,1061.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14436521,toplist
44.0,59.42,,Chrysoula ANAGNOSTOPOULOU,27 AUG 1991,GRE,1,,Tripoli (GRE),05 MAY 2018,1061.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14280490,toplist
45.0,59.18,,Navjeet Kaur DHILLON,06 MAR 1995,IND,1,,Patiala (IND),27 FEB 2018,1056.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14282905,toplist
46.0,59.13,,Jade LALLY,30 MAR 1987,GBR,7,,"Olympic Stadium, London (GBR)",22 JUL 2018,1055.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14275909,toplist
47.0,59.12,,Valentina ANIBALLI,19 APR 1984,ITA,1,,Tarquinia (ITA),13 JUN 2018,1055.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14283652,toplist
48.0,59.03,,Kathryn WOODCOCK,29 APR 1997,GBR,1,,Bedford (GBR),16 JUN 2018,1054.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14603919,toplist
49.0,59.02,,Jorinde VAN KLINKEN,02 FEB 2000,NED,1,,Halle (GER),27 MAY 2018,1053.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14676577,toplist
50.0,58.95,,Taryn GOLLSHEWSKY,18 MAY 1993,AUS,1,,Leiria (POR),15 JUL 2018,1052.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14272049,toplist
51.0,58.91,,Kellion KNIBB,25 DEC 1993,JAM,1,,"Gainesville, FL (USA)",13 APR 2018,1051.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14413519,toplist
52.0,58.85,,Izabela DA SILVA,02 AUG 1995,BRA,3,,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,1050.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14460894,toplist
53.0,58.4,,Shanice LOVE,09 JUN 1997,JAM,3,,Barranquilla (COL),31 JUL 2018,1042.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14579248,toplist
54.0,58.36,,Salla SIPPONEN,13 MAR 1995,FIN,1,,Lapinlahti (FIN),28 JUL 2018,1041.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14459703,toplist
55.0,58.35,,Sabina ASENJO,03 AUG 1986,ESP,1,,Castellón (ESP),16 JUN 2018,1041.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14262064,toplist
56.0,58.31,,Eliška STAŇKOVÁ,11 NOV 1984,CZE,2,,Praha (CZE),07 MAY 2018,1040.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14262719,toplist
57.0,58.19,,Julia RITTER,13 MAY 1998,GER,5,,"Chula Vista, CA (USA)",12 APR 2018,1038.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14564533,toplist
58.0,58.14,,Jessica WOODARD,04 FEB 1995,USA,3f1,,"Austin, TX (USA)",31 MAR 2018,1037.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14437128,toplist
59.0,58.09,,Pauline POUSSE,17 SEP 1987,FRA,1,,Albi (FRA),07 JUL 2018,1036.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14273581,toplist
59.0,58.09,,Chioma ONYEKWERE,28 JUN 1994,NGR,1,,"Stephen Keshi Stadium, Asaba (NGR)",03 AUG 2018,1036.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14536919,toplist
61.0,58.05,,Marike STEINACKER,03 APR 1992,GER,5,,Schönebeck (GER),18 MAY 2018,1035.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14373479,toplist
61.0,58.05,,Isheka BINNS,09 JAN 1996,JAM,1,,Kingston (JAM),02 JUN 2018,1035.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14570328,toplist
63.0,58.03,,Yuchen XIE,12 MAY 1996,CHN,3,,Zhaoqing (CHN),11 APR 2018,1035.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14430469,toplist
64.0,57.98,,Agnes ESSER,22 AUG 1995,CAN,4f7,,"Long Beach, CA (USA)",21 APR 2018,1034.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14541188,toplist
65.0,57.94,,Natalya KARPOVA,18 JAN 1994,RUS,3,,Zhukovskiy (RUS),23 JUN 2018,1033.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14408861,toplist
66.0,57.9,,Marija TOLJ,29 NOV 1999,CRO,1,,Split (CRO),03 MAR 2018,1033.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14682378,toplist
67.0,57.88,,Anita MÁRTON,15 JAN 1989,HUN,1,,Senta (SRB),19 MAY 2018,1032.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14282022,toplist
68.0,57.75,,Katelyn DANIELS,11 APR 1995,USA,2,,"Bloomington, IN (USA)",13 MAY 2018,1030.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14592647,toplist
69.0,57.48,,Karolina URBAN,20 OCT 1998,POL,1,,Sopot (POL),26 MAY 2018,1025.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14642756,toplist
70.0,57.38,,Stefania STRUMILLO,14 OCT 1989,ITA,2,,Tarquinia (ITA),13 JUN 2018,1023.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14285331,toplist
71.0,57.37,,Chinwe OKORO,20 JUN 1989,NGR,2,,"Stephen Keshi Stadium, Asaba (NGR)",03 AUG 2018,1023.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14318225,toplist
72.0,57.34,,Micaela HAZLEWOOD,18 JUN 1995,USA,1,,"Des Moines, IA (USA)",27 APR 2018,1022.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14537805,toplist
73.0,57.15,,Ieva ZARANKAITĖ,23 NOV 1994,LTU,3,,"Torrance, CA (USA)",21 APR 2018,1019.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14408107,toplist
74.0,57.04,,Vanessa KAMGA,19 NOV 1998,SWE,2,,Halle (GER),27 MAY 2018,1017.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14718533,toplist
75.0,57.03,,Melanie PINGEON,04 NOV 1986,FRA,1,,Aix-les-Bains (FRA),20 MAY 2018,1017.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14273528,toplist
76.0,56.98,,Obiageri Pamela AMAECHI,12 MAR 1999,USA,1,,"Bloomington, IN (USA)",15 JUN 2018,1016.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14695265,toplist
77.0,56.97,,Lidia AUGUSTYNIAK,14 MAY 1994,POL,1,,Goleniow (POL),20 JUN 2018,1016.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14523407,toplist
78.0,56.96,,Sanna KÄMÄRÄINEN,08 FEB 1986,FIN,1,,Jyväskylä (FIN),22 JUL 2018,1015.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14259440,toplist
79.0,56.82,,Rachel ANDRES,21 APR 1987,CAN,1,,Ottawa (CAN),06 JUL 2018,1013.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14322424,toplist
80.0,56.8,,Helena LEVEELAHTI,30 SEP 1999,FIN,2,,"Ratinan Stadion, Tampere (FIN)",12 JUL 2018,1012.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14543823,toplist
81.0,56.79,,Melany del Pilar MATHEUS,19 JAN 2001,CUB,1,,Camagüey (CUB),29 JUN 2018,1012.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14709138,toplist
82.0,56.62,,Abigale WILSON,28 JAN 1997,USA,7f7,,"Long Beach, CA (USA)",21 APR 2018,1009.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14737007,toplist
83.0,56.61,,Karen GALLARDO,06 MAR 1984,CHI,1,,Santiago de Chile (CHI),21 APR 2018,1009.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14266851,toplist
84.0,56.6,,Giada ANDREUTTI,16 FEB 1995,ITA,1,,Rieti (ITA),24 FEB 2018,1009.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14454146,toplist
85.0,56.49,,Eden FRANCIS,19 OCT 1988,GBR,3,,Leiria (POR),15 JUL 2018,1007.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14275069,toplist
86.0,56.48,,Alison SZYKOWNY,17 APR 1993,USA,2,,"Columbia, MO (USA)",21 APR 2018,1007.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14503246,toplist
87.0,56.41,,Stamatia Alexandra SCARVELIS,17 AUG 1995,GRE,1,,"Los Angeles, CA (USA)",23 MAR 2018,1005.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14476943,toplist
88.0,56.4,,Viktoriya KLOCHKO,02 SEP 1992,UKR,1,,Kamianets Podilskyi (UKR),26 APR 2018,1005.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14303712,toplist
89.0,56.39,,TeRina KEENAN,29 SEP 1990,NZL,,,Gold Coast (AUS),18 FEB 2018,1005.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14293029,toplist
90.0,56.37,,Kirsty LAW,11 OCT 1986,GBR,4,,Leiria (POR),15 JUL 2018,1005.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14275568,toplist
91.0,56.24,,Kätlin TÕLLASSON,04 JUN 1993,EST,,,Tallinn (EST),05 JUN 2018,1002.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14406078,toplist
92.0,56.2,,Kristina RAKOČEVIĆ,13 JUN 1998,MNE,8,,Tarragona (ESP),28 JUN 2018,1001.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14523989,toplist
93.0,56.15,,Nadezhda DERKACH,18 APR 1996,RUS,3,,Kazan (RUS),19 JUL 2018,1001.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14573054,toplist
94.0,56.07,,Irène DONZELOT,08 DEC 1988,FRA,1,,Vénissieux (FRA),11 JUL 2018,999.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14257722,toplist
95.0,56.05,,Rosalina ALVAREZ,03 JAN 1997,CUB,3,,La Habana (CUB),24 FEB 2018,999.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14578273,toplist
96.0,55.98,,June KINTANA,12 APR 1995,ESP,2,,Getafe (ESP),22 JUL 2018,997.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14461897,toplist
97.0,55.93,,Lidiane Milena CANSIAN,08 JAN 1992,BRA,4,,Bragança Paulista (BRA),15 SEP 2018,996.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14268953,toplist
98.0,55.86,,Ischke SENEKAL,08 JAN 1993,RSA,1,,Sasolburg (RSA),29 APR 2018,995.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14364016,toplist
99.0,55.84,,Djeneba TOURÉ,08 APR 1996,AUT,4,,Halle (GER),27 MAY 2018,995.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14514302,toplist
100.0,55.79,,Fanny ROOS,02 JAN 1995,SWE,2,,Tampere (FIN),31 AUG 2018,994.0,women_DT,2018,https://worldathletics.org/athletes/athlete=14429853,toplist
1.0,69.39,,Yaimé PÉREZ,29 MAY 1991,CUB,1,,Sotteville-lès-Rouen (FRA),16 JUL 2019,1245.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14327290,toplist
2.0,69.2,,Denia CABALLERO,13 JAN 1990,CUB,1,,Huelva (ESP),20 JUN 2019,1241.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14263657,toplist
3.0,68.58,,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,,"Stadion ŠC Sloboda, Varaždin (CRO)",10 AUG 2019,1230.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14263753,toplist
4.0,67.15,,Valarie ALLMAN,23 FEB 1995,USA,1,,"Chula Vista, CA (USA)",11 APR 2019,1203.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14479216,toplist
5.0,66.64,,Claudine VITA,19 SEP 1996,GER,1,,Neubrandenburg (GER),01 MAY 2019,1194.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14453080,toplist
6.0,65.93,,Dani STEVENS,26 MAY 1988,AUS,1,,"SOPAC, Sydney (AUS)",30 NOV 2019,1181.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14271355,toplist
7.0,65.45,,Bin FENG,03 APR 1994,CHN,1,,Brest (BLR),27 APR 2019,1172.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14430151,toplist
8.0,65.34,,Andressa DE MORAIS,21 DEC 1990,BRA,1,,Leiria (POR),26 JUN 2019,1170.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14327283,toplist
9.0,65.05,,Shadae LAWRENCE,31 DEC 1995,JAM,1,,"Clovis, CA (USA)",11 MAY 2019,1165.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14574688,toplist
10.0,64.88,,Yang CHEN,10 JUL 1991,CHN,1,,Wuhan (CHN),17 SEP 2019,1161.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14423031,toplist
11.0,64.52,,Nadine MÜLLER,21 NOV 1985,GER,3f1,,Halle (GER),01 JUN 2019,1155.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14278999,toplist
12.0,64.37,,Kristin PUDENZ,09 FEB 1993,GER,1,,Berlin (GER),04 AUG 2019,1152.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14361447,toplist
13.0,64.16,,Fernanda MARTINS,26 JUL 1988,BRA,1,,"Torrance, CA (USA)",20 APR 2019,1148.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14269404,toplist
14.0,64.02,,Melina ROBERT-MICHON,18 JUL 1979,FRA,2q1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1146.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14273725,toplist
15.0,63.94,,Laulauga TAUSAGA,22 MAY 1998,USA,3q2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1144.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14647494,toplist
16.0,63.74,,Xinyue SU,08 NOV 1991,CHN,2,,Neubrandenburg (GER),26 MAY 2019,1140.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14265301,toplist
17.0,63.64,,Whitney ASHLEY,18 FEB 1989,USA,1,,"Long Beach, CA (USA)",29 JUN 2019,1139.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14325880,toplist
18.0,63.46,,Yelena PANOVA,02 MAR 1987,RUS,1,,Sochi (RUS),04 SEP 2019,1135.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14298836,toplist
19.0,63.33,,Kelsey CARD,20 AUG 1992,USA,2,,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1133.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14432259,toplist
20.0,63.24,,Marike STEINACKER,03 APR 1992,GER,3,,Neubrandenburg (GER),26 MAY 2019,1131.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14373479,toplist
21.0,63.22,,Shanice CRAFT,15 MAY 1993,GER,3,,Berlin (GER),04 AUG 2019,1131.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14361931,toplist
22.0,62.76,,Marija TOLJ,29 NOV 1999,CRO,1,,"Gunder Hägg Stadion, Gävle (SWE)",12 JUL 2019,1122.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14682378,toplist
23.0,62.74,,Irina RODRIGUES,05 FEB 1991,POR,1,,Leiria (POR),03 AUG 2019,1122.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14295066,toplist
24.0,62.69,,Shanice LOVE,09 JUN 1997,JAM,2,,"Austin, TX (USA)",08 JUN 2019,1121.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14579248,toplist
25.0,62.36,,Daria ZABAWSKA,16 APR 1995,POL,1,,Gliwice (POL),02 JUN 2019,1115.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14524564,toplist
26.0,61.77,,Gia LEWIS-SMALLWOOD,01 APR 1979,USA,2,,"Rathdrum, ID (USA)",31 MAY 2019,1104.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14315338,toplist
27.0,61.69,,Daisy OSAKUE,16 JAN 1996,ITA,1,,Napoli (ITA),09 JUL 2019,1103.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14514026,toplist
28.0,61.62,,Alexandra EMILIANOV,19 SEP 1999,MDA,1,,"Dinamo Stadium, Chisinau (MDA)",22 JUN 2019,1101.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14632011,toplist
29.0,61.56,,Dragana TOMAŠEVIĆ,04 JUN 1982,SRB,1,,Kruševac (SRB),24 AUG 2019,1100.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14300434,toplist
30.0,61.5,,Anna RÜH,17 JUN 1993,GER,4,,Schönebeck (GER),24 MAY 2019,1099.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14363165,toplist
31.0,61.38,,Chioma ONYEKWERE,28 JUN 1994,NGR,7q2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1097.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14536919,toplist
32.0,61.33,,Jorinde VAN KLINKEN,02 FEB 2000,NED,1,,Alphen aan den Rijn (NED),30 JUN 2019,1096.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14676577,toplist
33.0,61.02,,Abigale WILSON,28 JAN 1997,USA,2q,,"Jacksonville, FL (USA)",24 MAY 2019,1090.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14737007,toplist
34.0,60.86,,Yuliya MALTSEVA,30 NOV 1990,RUS,2,,Sochi (RUS),21 FEB 2019,1087.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14298542,toplist
35.0,60.76,,Alyssa WILSON,20 FEB 1999,USA,2q,,"Sacramento, CA (USA)",24 MAY 2019,1085.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14658933,toplist
36.0,60.47,,Melany del Pilar MATHEUS,19 JAN 2001,CUB,2,,La Habana (CUB),08 MAR 2019,1080.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14709138,toplist
37.0,60.33,,Subenrat INSAENG,10 FEB 1994,THA,1,,New Clark City (PHI),09 DEC 2019,1077.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14424032,toplist
38.0,60.32,,Rachel DINCOFF,24 DEC 1993,USA,3,,"Long Beach, CA (USA)",20 APR 2019,1077.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14476206,toplist
39.0,60.25,,Kamalpreet KAUR,04 MAR 1996,IND,1,,Patiala (IND),15 MAR 2019,1076.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14621360,toplist
39.0,60.25,,Gabi JACOBS,20 AUG 1996,USA,1,,"Wichita, KS (USA)",23 MAR 2019,1076.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14538561,toplist
41.0,60.06,,Nataliya SEMENOVA,07 JUL 1982,UKR,1,,Kyiv (UKR),07 JUL 2019,1072.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14303569,toplist
42.0,59.91,,Chrysoula ANAGNOSTOPOULOU,27 AUG 1991,GRE,8q1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1070.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14280490,toplist
43.0,59.76,,Natalya KARPOVA,18 JAN 1994,RUS,1,,Zhukovskiy (RUS),05 JUL 2019,1067.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14408861,toplist
44.0,59.69,,Liliana CÁ,05 NOV 1986,POR,1,,Lisboa (POR),03 JUL 2019,1066.0,women_DT,2019,https://worldathletics.org/athletes/athlete=14294819,toplist
