Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
11.0,1:44.15,,Elijah Motonei MANANGOI,05 JAN 1993,KEN,3,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1200.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14590785,toplist
12.0,1:44.20,,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,6,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1198.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14370625,toplist
13.0,1:44.21,,Joseph DENG,07 JUL 1998,AUS,7,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1198.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14622158,toplist
14.0,1:44.28,,Alfred KIPKETER,28 DEC 1996,KEN,1,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1195.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14590702,toplist
15.0,1:44.32,,Marcin LEWANDOWSKI,13 JUN 1987,POL,8,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1194.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14217081,toplist
16.0,1:44.42,,Isaiah HARRIS,18 OCT 1996,USA,4,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1191.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14589537,toplist
17.0,1:44.56,,Peter BOL,22 FEB 1994,AUS,1,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1187.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14456885,toplist
18.0,1:44.59,,Adam KSZCZOT,02 SEP 1989,POL,1,,"Olympiastadion, Berlin (GER)",11 AUG 2018,1186.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14217000,toplist
19.0,1:44.61,,Jake WIGHTMAN,11 JUL 1994,GBR,5,,"Olympic Stadium, London (GBR)",22 JUL 2018,1185.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14522654,toplist
20.0,1:44.73,,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,3,,Nairobi (KEN),23 JUN 2018,1182.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14208600,toplist
20.0,1:44.73,,Guy LEARMONTH,20 APR 1992,GBR,7,,"Olympic Stadium, London (GBR)",22 JUL 2018,1182.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14371845,toplist
22.0,1:44.90,,Mostafa SMAILI,09 JAN 1997,MAR,5,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1176.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14661607,toplist
23.0,1:44.97,,Daniel ROWDEN,09 SEP 1997,GBR,8,,"Olympic Stadium, London (GBR)",22 JUL 2018,1174.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14585368,toplist
24.0,1:44.99,,Álvaro DE ARRIBA,02 JUN 1994,ESP,2f1,,Huelva (ESP),08 JUN 2018,1174.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14463575,toplist
25.0,1:45.03,,Andreas KRAMER,13 APR 1997,SWE,1f1,,Karlstad (SWE),25 JUL 2018,1173.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14538207,toplist
26.0,1:45.04,,Jesus Tonatiu LÓPEZ,02 AUG 1997,MEX,1,,Mt. Pleasant (USA),14 JUL 2018,1172.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14572844,toplist
26.0,1:45.04,,Elliot GILES,26 MAY 1994,GBR,9,,"Olympic Stadium, London (GBR)",22 JUL 2018,1172.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14457638,toplist
28.0,1:45.07,,Erik SOWINSKI,21 DEC 1989,USA,3,,"FBK Stadium, Hengelo (NED)",03 JUN 2018,1171.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14360557,toplist
29.0,1:45.09,,Andrew OSAGIE,19 FEB 1988,GBR,4,,"FBK Stadium, Hengelo (NED)",03 JUN 2018,1171.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14190357,toplist
30.0,1:45.10,,Donavan BRAZIER,15 APR 1997,USA,1,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1228.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14603138,toplist
30.0,1:45.10,,Thiago ANDRÉ,04 AUG 1995,BRA,5,,"FBK Stadium, Hengelo (NED)",03 JUN 2018,1170.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14481680,toplist
32.0,1:45.14,,Antoine GAKEME,24 DEC 1991,BDI,1f1,,Guadalajara (ESP),06 JUL 2018,1169.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14377805,toplist
33.0,1:45.15,,Rynhardt VAN RENSBURG,23 MAR 1992,RSA,6,,"FBK Stadium, Hengelo (NED)",03 JUN 2018,1169.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14409809,toplist
34.0,1:45.16,,Kyle LANGFORD,02 FEB 1996,GBR,2,,Gold Coast (AUS),12 APR 2018,1169.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14515224,toplist
35.0,1:45.20,,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,2,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1167.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14375473,toplist
36.0,1:45.22,,Boaz KIPRUGUT,18 MAY 1998,KEN,4,,Nairobi (KEN),23 JUN 2018,1167.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14695615,toplist
37.0,1:45.25,,Marco AROP,20 SEP 1998,CAN,2,,"Eugene, OR (USA)",08 JUN 2018,1166.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14755875,toplist
38.0,1:45.32,,Michał ROZMYS,13 MAR 1995,POL,4,,"Olympiastadion, Berlin (GER)",11 AUG 2018,1164.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14473912,toplist
39.0,1:45.42,,Marc REUTHER,23 JUN 1996,GER,8,,"FBK Stadium, Hengelo (NED)",03 JUN 2018,1161.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14534930,toplist
39.0,1:45.42,,Mateusz BORKOWSKI,02 APR 1997,POL,5,,"Olympiastadion, Berlin (GER)",11 AUG 2018,1161.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14532738,toplist
41.0,1:45.52,,Drew WINDLE,22 JUL 1992,USA,3h1,,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1215.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14483584,toplist
42.0,1:45.56,,Tolesa BODENA,18 FEB 2000,ETH,3f1,,Huelva (ESP),08 JUN 2018,1156.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14805752,toplist
42.0,1:45.56,,Filip ŠNEJDR,16 APR 1995,CZE,5,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1156.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14593168,toplist
44.0,1:45.57,,Thomas STAINES,22 FEB 1998,GBR,1f1,,"Nashville, TN (USA)",02 JUN 2018,1156.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14749289,toplist
45.0,1:45.60,,Luke MATHEWS,21 JUN 1995,AUS,3,,Gold Coast (AUS),12 APR 2018,1155.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14464494,toplist
46.0,1:45.62,,Devin DIXON,22 SEP 1997,USA,1f1,,"Baton Rouge, LA (USA)",28 APR 2018,1155.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14236541,toplist
46.0,1:45.62,,Moses Kipkemboi KIBET,20 NOV 1994,KEN,6,,Nairobi (KEN),23 JUN 2018,1155.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14530665,toplist
48.0,1:45.65,,Jinson JOHNSON,15 MAR 1991,IND,1,,Guwahati (IND),27 JUN 2018,1154.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14447576,toplist
49.0,1:45.67,,Bryce HOPPEL,05 SEP 1997,USA,4,,"Eugene, OR (USA)",08 JUN 2018,1153.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14656699,toplist
49.0,1:45.67,,Jamal HAIRANE,26 MAY 1993,QAT,1f1,,Nivelles (BEL),23 JUN 2018,1153.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14493471,toplist
51.0,1:45.68,,Amel TUKA,09 JAN 1991,BIH,5,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1153.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14381641,toplist
52.0,1:45.69,,Edose IBADIN,27 FEB 1993,NGR,2f1,,"Nashville, TN (USA)",02 JUN 2018,1152.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14463823,toplist
53.0,1:45.70,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1f1,,Djibouti (DJI),30 MAR 2018,1152.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14375782,toplist
54.0,1:45.72,,Boris BERIAN,19 DEC 1992,USA,1f1,,Dublin (IRL),19 JUL 2018,1152.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14439275,toplist
55.0,1:45.73,,Jamie WEBB,01 JUN 1994,GBR,1f1,,Oordegem (BEL),02 JUN 2018,1151.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14525707,toplist
55.0,1:45.73,,Ryan SÁNCHEZ,22 SEP 1998,PUR,1,,Cork (IRL),16 JUL 2018,1151.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14650185,toplist
57.0,1:45.75,,Thomas Arne ROTH,11 FEB 1991,NOR,1,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1151.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14364669,toplist
58.0,1:45.81,,Alex AMANKWA,02 MAR 1992,GHA,2f1,,"Baton Rouge, LA (USA)",28 APR 2018,1149.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14467285,toplist
59.0,1:45.83,,Drew PIAZZA,28 JAN 1995,USA,3f1,,"Nashville, TN (USA)",02 JUN 2018,1148.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14575122,toplist
60.0,1:45.84,,Job KINYOR,08 MAY 1990,KEN,6,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1148.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14330308,toplist
61.0,1:45.85,,Brandon LASATER,09 OCT 1992,USA,1f1,,"Marietta, GA (USA)",19 MAY 2018,1148.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14514816,toplist
62.0,1:45.89,,Edwin Kiplagat MELLY,23 APR 1994,KEN,3sf2,,Nairobi (KEN),22 JUN 2018,1146.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14472833,toplist
63.0,1:45.92,,Andreas BUBE,13 JUL 1987,DEN,6,,"Olympiastadion, Berlin (GER)",11 AUG 2018,1146.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14167999,toplist
64.0,1:45.94,,Mohamed BELBACHIR,11 JAN 1994,ALG,1f1,,Montbéliard (FRA),01 JUN 2018,1145.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14444902,toplist
65.0,1:46.00,,Teddese LEMI,20 JAN 1999,ETH,2f1,,Djibouti (DJI),30 MAR 2018,1143.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14760437,toplist
65.0,1:46.00,,Solomon LEKUTA,03 OCT 1999,KEN,2f1,,Göteborg (SWE),18 AUG 2018,1143.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14709042,toplist
67.0,1:46.02,,Abubaker Haydar ABDALLA,28 AUG 1996,QAT,2f1,,Nivelles (BEL),23 JUN 2018,1143.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14581680,toplist
68.0,1:46.04,,Tshepo TSHITE,15 JAN 1997,RSA,1,,Pretoria (RSA),17 MAR 2018,1142.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14784315,toplist
69.0,1:46.05,,Abraham Kipchirchir ROTICH,26 SEP 1993,BRN,1,,Goleniow (POL),20 JUN 2018,1142.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14425914,toplist
70.0,1:46.06,,Daniel KUHN,11 AUG 1995,USA,2,,"Bloomington, IN (USA)",13 MAY 2018,1141.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14641513,toplist
70.0,1:46.06,,Cooper WILLIAMS,09 MAR 1998,AUS,3,,"Bloomington, IN (USA)",13 MAY 2018,1141.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14760457,toplist
72.0,1:46.07,,Brad MATHAS,24 JUN 1993,NZL,5,,Gold Coast (AUS),12 APR 2018,1141.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14403807,toplist
72.0,1:46.07,,Edward Kibet KEMBOI,09 DEC 1993,KEN,4f1,,"Nashville, TN (USA)",02 JUN 2018,1141.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14465020,toplist
74.0,1:46.09,,Colby ALEXANDER,13 JUN 1991,USA,1f1,,Kortrijk (BEL),14 JUL 2018,1140.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14411422,toplist
75.0,1:46.11,,Christoph KESSLER,28 APR 1995,GER,1f1,,Regensburg (GER),03 JUN 2018,1140.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14629730,toplist
76.0,1:46.15,,Manjit SINGH,01 SEP 1989,IND,1,,Jakarta (INA),28 AUG 2018,1139.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14430052,toplist
77.0,1:46.17,,Jesse GARN,04 JUN 1993,USA,3f1,,"Marietta, GA (USA)",19 MAY 2018,1138.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14464011,toplist
78.0,1:46.19,,Yassine HETHAT,30 AUG 1991,ALG,1f2,,"Moratalaz, Madrid (ESP)",22 JUN 2018,1137.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14483503,toplist
79.0,1:46.20,,Kabelo Simon MOHLOSI,20 JAN 1993,RSA,1sf1,,Pretoria (RSA),16 MAR 2018,1137.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14580778,toplist
79.0,1:46.20,,Abdessalem AYOUNI,16 MAY 1994,TUN,3f1,,Montbéliard (FRA),01 JUN 2018,1137.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14426375,toplist
79.0,1:46.20,,Samuel ELLISON,05 DEC 1992,USA,2,,Mt. Pleasant (USA),14 JUL 2018,1137.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14447134,toplist
79.0,1:46.20,,Abedin MUJEZINOVIĆ,02 JUN 1993,BIH,3f1,,Cles (ITA),25 AUG 2018,1137.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14475066,toplist
83.0,1:46.21,,Sammy KIRONGO,04 FEB 1994,KEN,,,Albi (FRA),08 JUL 2018,1137.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14479210,toplist
84.0,1:46.23,,Jonah KOECH,12 DEC 1996,KEN,6,,"Eugene, OR (USA)",08 JUN 2018,1136.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14657163,toplist
85.0,1:46.24,,Ayoub SNIBA,05 APR 1997,MAR,3f1,,Oordegem (BEL),02 JUN 2018,1136.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14649307,toplist
86.0,1:46.27,,Kipyegon BETT,01 FEB 1998,KEN,3,,"Stadion Śląski, Chorzów (POL)",08 JUN 2018,1135.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14657164,toplist
87.0,1:46.28,,Riadh CHNINNI,15 MAR 1997,TUN,4f1,,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,1135.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14594928,toplist
88.0,1:46.29,,Kumari TAKI,06 MAY 1999,KEN,10,,"FBK Stadium, Hengelo (NED)",03 JUN 2018,1134.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14704902,toplist
89.0,1:46.30,,Quamel PRINCE,20 APR 1994,USA,5f1,,"Nashville, TN (USA)",02 JUN 2018,1134.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14425476,toplist
90.0,1:46.31,,Vincent CRISP,17 AUG 1997,USA,1,,"Tempe, AZ (USA)",07 APR 2018,1134.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14602413,toplist
90.0,1:46.31,,Benedikt HUBER,13 OCT 1989,GER,3,,Goleniow (POL),20 JUN 2018,1134.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14390357,toplist
92.0,1:46.32,,Badr EL JALAOUI,28 JAN 1993,MAR,3,,Dubai (UAE),11 MAY 2018,1134.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14702278,toplist
92.0,1:46.32,,Jeremiah Kipkorir MUTAI,27 DEC 1992,KEN,1,,Poitiers (FRA),09 JUN 2018,1134.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14375723,toplist
94.0,1:46.35,,Jeffrey RISELEY,11 NOV 1986,AUS,2f1,,Canberra (AUS),27 JAN 2018,1133.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14178886,toplist
94.0,1:46.35,,Gabriel TUAL,09 APR 1998,FRA,1f2,,Oordegem (BEL),26 MAY 2018,1133.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14646018,toplist
96.0,1:46.38,,Moad ZAHAFI,09 MAY 1998,MAR,1f1,,Ninove (BEL),28 JUL 2018,1132.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14707135,toplist
97.0,1:46.40,,Daniel ANDÚJAR,14 MAY 1994,ESP,3f1,,Guadalajara (ESP),06 JUL 2018,1131.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14474617,toplist
98.0,1:46.41,,Cosmin TROFIN,09 JAN 1996,ROU,2,,Dessau (GER),08 JUN 2018,1131.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14510689,toplist
99.0,1:46.43,,Robert FORD,08 MAR 1996,USA,2h4,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1130.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14568214,toplist
100.0,1:46.44,,Boitumelo MASILO,05 AUG 1995,BOT,1f1,,Gaborone (BOT),29 APR 2018,1130.0,men_800m,2018,https://worldathletics.org/athletes/athlete=14644836,toplist
1.0,1:41.89,,Nijel AMOS,15 MAR 1994,BOT,1,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1270.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14426466,toplist
2.0,1:42.34,,Donavan BRAZIER,15 APR 1997,USA,1,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1256.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14603138,toplist
3.0,1:42.54,,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,2,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1250.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14590354,toplist
4.0,1:43.11,,Timothy CHERUIYOT,20 NOV 1995,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1232.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14643526,toplist
5.0,1:43.47,,Amel TUKA,09 JAN 1991,BIH,2,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1221.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14381641,toplist
6.0,1:43.48,,Wyclife KINYAMAL,02 JUL 1997,KEN,2,,"Olympic Stadium, London (GBR)",20 JUL 2019,1220.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14746603,toplist
7.0,1:43.51,,Brandon MCBRIDE,15 JUN 1994,CAN,3,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1219.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14438772,toplist
8.0,1:43.69,,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,4,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1214.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14755084,toplist
9.0,1:43.70,,Michael SARUNI,18 JUN 1995,KEN,4,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1213.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14776625,toplist
10.0,1:43.74,,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"Olympic Stadium, London (GBR)",20 JUL 2019,1212.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14217081,toplist
11.0,1:43.83,,Wesley VÁZQUEZ,27 MAR 1994,PUR,2,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1209.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14435378,toplist
12.0,1:43.90,,Cornelius TUWEI,24 MAY 1993,KEN,4,,"Olympic Stadium, London (GBR)",20 JUL 2019,1207.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14746589,toplist
13.0,1:43.94,,Clayton MURPHY,26 FEB 1995,USA,5,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1206.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14536714,toplist
14.0,1:44.25,,Marco AROP,20 SEP 1998,CAN,1,,"Estadio Atlético de la VIDENA, Lima (PER)",10 AUG 2019,1196.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14755875,toplist
14.0,1:44.25,,Bryce HOPPEL,05 SEP 1997,USA,4,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1196.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14656699,toplist
16.0,1:44.33,,Abubaker Haydar ABDALLA,28 AUG 1996,QAT,1,,Doha (QAT),22 APR 2019,1194.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14581680,toplist
17.0,1:44.38,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1f1,,Barcelona (ESP),17 JUL 2019,1192.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14375782,toplist
18.0,1:44.42,,Collins KIPRUTO,12 APR 1994,KEN,1,,Rovereto (ITA),27 AUG 2019,1191.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14796104,toplist
19.0,1:44.50,,Jonathan KITILIT,06 JUL 1995,KEN,2,,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1189.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14530666,toplist
19.0,1:44.50,,Alfred KIPKETER,28 DEC 1996,KEN,1f1,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1189.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14590702,toplist
21.0,1:44.52,,Jamie WEBB,01 JUN 1994,GBR,6,,"Olympic Stadium, London (GBR)",20 JUL 2019,1188.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14525707,toplist
22.0,1:44.57,,Alex Ngeno KIPNGETICH,17 AUG 2000,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",13 SEP 2019,1187.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14798146,toplist
23.0,1:44.61,,Adam KSZCZOT,02 SEP 1989,POL,7,,"Olympic Stadium, London (GBR)",20 JUL 2019,1185.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14217000,toplist
24.0,1:44.68,,Craig ENGELS,01 MAY 1994,USA,2f2,,"Azusa, CA (USA)",09 JUL 2019,1183.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14467155,toplist
25.0,1:44.69,,Tshepo TSHITE,15 JAN 1997,RSA,1,,Pretoria (RSA),16 MAR 2019,1183.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14784315,toplist
26.0,1:44.76,,Devin DIXON,22 SEP 1997,USA,1,,"Fayetteville, AR (USA)",11 MAY 2019,1181.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14236541,toplist
27.0,1:44.82,,Ryan SÁNCHEZ,22 SEP 1998,PUR,1,,Ponce (PUR),27 APR 2019,1179.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14650185,toplist
28.0,1:44.96,,Andrés ARROYO,07 JUN 1995,PUR,1f1,,"Marietta, GA (USA)",17 MAY 2019,1175.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14519919,toplist
29.0,1:44.97,,Kyle LANGFORD,02 FEB 1996,GBR,9,,"Olympic Stadium, London (GBR)",20 JUL 2019,1174.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14515224,toplist
29.0,1:44.97,,Adrián BEN,04 AUG 1998,ESP,4sf1,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1174.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14645137,toplist
31.0,1:45.00,,Edwin Kiplagat MELLY,23 APR 1994,KEN,1,,Gliwice (POL),02 JUN 2019,1173.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14472833,toplist
32.0,1:45.03,,Mostafa SMAILI,09 JAN 1997,MAR,2f1,,Barcelona (ESP),17 JUL 2019,1173.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14661607,toplist
32.0,1:45.03,,Jesus Tonatiu LÓPEZ,02 AUG 1997,MEX,1f1,,"Portland, OR (USA)",19 JUL 2019,1173.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14572844,toplist
32.0,1:45.03,,Elliot GILES,26 MAY 1994,GBR,10,,"Olympic Stadium, London (GBR)",20 JUL 2019,1173.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14457638,toplist
35.0,1:45.05,,Festus LAGAT,10 OCT 1996,KEN,3,,"Austin, TX (USA)",07 JUN 2019,1172.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14877138,toplist
36.0,1:45.07,,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,6,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1171.0,men_800m,2019,https://worldathletics.org/athletes/athlete=14370625,toplist
